artifact_label,artifact_path,artifact_sha256,rows_read,present_provenance_roles,resolved_columns,missing_provenance_roles,mean_present_field_completeness,provenance_status,artifact_hash_available,versioning_readiness,scope_guardrail
obs079c_feature_panels,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_feature_panels.csv,963583608c8dde71450708117a82c25e82df83e24080117bebed9650683d4eed,12,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs079c_input_manifest,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_input_manifest.csv,3b160b0b39abe1f9e69c81661b22aa0c74715040d13f6dc2d00ae77d0967aa69,1,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs079c_pairwise_axis_summary,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_axis_summary.csv,40dff5c5385f9b1e864b332abec73310b6f447d92e12a70e604a12d8a84a4d2f,12,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs079c_pairwise_permutation_scores,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_permutation_scores.csv,63604f5965926c06476ebf0c0fab09da79d684c964973d852f41c6eb6f762c31,12600,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs079c_pairwise_permutation_summary,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_permutation_summary.csv,9687e2e8a9ce3fe53097942a965a89a595cd46f617707f298004b094ccddf3bd,63,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs079c_pairwise_predictions,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_predictions.csv,9956be0583256642827694e9694a8ba1f1c97616fc2cc6d132505be90ad823fc,37632,model|observation,model:model|observation:row_id,source_pointer|run_or_campaign|corpus_origin|contract|record,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs079c_pairwise_scheme_summary,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_scheme_summary.csv,2209711ede100fd9d1a071ec355cac9c60da9eaf043f6b70d0e1a30bf582526f,672,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs079c_pairwise_scores,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_pairwise_scores.csv,a181d5826cc667f4dee4867c41523a03fbd99651130d13812cacf0b431d2fef6,1680,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs079c_validation_groups,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_validation_groups.csv,7c34755669f56ad25ac507d34805e4957729c10ba8012ee0d25d4a5086d59769,60,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080a_confusion_matrices,outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_confusion_matrices.csv,2ca964e4464d5f75607cb81857f825e9b7b202897d76b8a500647053b9068ecb,11760,model|contract,model:model|contract:transform,source_pointer|run_or_campaign|corpus_origin|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080a_failures,outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_failures.csv,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,0,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080a_input_manifest,outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_input_manifest.csv,3b160b0b39abe1f9e69c81661b22aa0c74715040d13f6dc2d00ae77d0967aa69,1,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080a_pairwise_transform_summary,outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_pairwise_transform_summary.csv,e72c5027ba65f496e3c471c4d78e0c54fef5f30c19036abd0a22a22d2310c2a8,21,contract,contract:transform,source_pointer|run_or_campaign|model|corpus_origin|record|observation,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080a_permutation_scores,outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_permutation_scores.csv,e12048b533983c4945b878e15c3ec64025cfd7fe6edb90bf6cb5c8e61c713da2,16800,model|contract,model:model|contract:transform,source_pointer|run_or_campaign|corpus_origin|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080a_permutation_summary,outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_permutation_summary.csv,a5fafb15d4e6a4894308a98fd6f843e62b8081847aca414ae8ed2b8caf105399,84,model|contract,model:model|contract:transform,source_pointer|run_or_campaign|corpus_origin|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080a_transform_manifest,outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transform_manifest.csv,a0774e10578029f699aa937332382b954eb7a0890023acbb6a31eb3846461732,21,contract,contract:transform,source_pointer|run_or_campaign|model|corpus_origin|record|observation,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080a_transform_predictions,outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transform_predictions.csv,b3706215227eeb5b2d000ebeace34ece2a902d46c6ba1fc1841ba3b1986174ad,56448,model|contract|observation,model:model|contract:transform|observation:row_id,source_pointer|run_or_campaign|corpus_origin|record,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080a_transform_scheme_summary,outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transform_scheme_summary.csv,c0bac33a8d6721efdd1bfbacdff0ff78971b70d50c49a29def3950fccfc9e0e6,896,model|contract,model:model|contract:transform,source_pointer|run_or_campaign|corpus_origin|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080a_transform_scores,outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transform_scores.csv,9055ff725c8bbc76e8f9afd444210c66a58a3782fb42b4dc8640d230a0ccd389,2240,model|contract,model:model|contract:transform,source_pointer|run_or_campaign|corpus_origin|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080a_transform_stability_matrix,outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transform_stability_matrix.csv,1d3ad69d1c6c8c231c73ffce8cb295829d416cabea59fe222166f3c47b9d6a52,28,contract,contract:transform,source_pointer|run_or_campaign|model|corpus_origin|record|observation,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080a_transformed_feature_table,outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_transformed_feature_table.csv,ce27053f82d2a76f63e2a6ab4e859cc0234249cc9ed389e5650ef35a91c07b41,168,observation,observation:row_id,source_pointer|run_or_campaign|model|corpus_origin|contract|record,1.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080a_validation_groups,outputs/comparisons/obs080a_stability_core_transform_sensitivity/obs080a_validation_groups.csv,d684ba98f09f06c2f7eb939b31159b64d230020b0eb70e716bc507397a144452,80,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080b_confusion_matrices,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_confusion_matrices.csv,09e8554aa1618b6861b15442c110c8ff4e812f8cce7c8d66923b75f3bf960cac,12260,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080b_failures,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_failures.csv,45debb86d574b5574ddb2993a0edb6b230507cbbd9bb69ce546fb5627cf7c9b7,112,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080b_input_manifest,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_input_manifest.csv,99a91efcfe5fbbd80a91ff54d3dd3dd3f79016fd06d1b8f488b5a0b35f59a93f,1,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080b_pairwise_scale_band_summary,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_pairwise_scale_band_summary.csv,e3e1bf0107d4c769ad83ed945fdec671939f77c512a95485ccc59f4998a18d96,27,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080b_permutation_scores,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_permutation_scores.csv,ab746770f6c7e8e5a3846b4551ec2847cb52c4994957c24294873e0b4da24b3f,21600,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080b_permutation_summary,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_permutation_summary.csv,08821269435c5c40eab621cbb63720563919c29062eb0914acea0b2237bdf9d3,108,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080b_scale_band_manifest,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_manifest.csv,e725acf1b413ac44faff3eba57b62e65de2525fe4eb244fad135fed2557fb452,10,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080b_scale_band_predictions,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_predictions.csv,daaffddaca8dfe402348b889f627b25b30103fac4c94a7d2298181b4295c590b,43288,model|observation,model:model|observation:row_id,source_pointer|run_or_campaign|corpus_origin|contract|record,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080b_scale_band_scheme_summary,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scheme_summary.csv,8f604d3c3d31e888391045c82b4a17055883f8e64d1e4aaecceccb31e6d04608,1060,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080b_scale_band_scores,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_scores.csv,852b59e11db33e59153b7539e858ff2d60ac69cc6a4cce35effbcd89933c0ce5,2320,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080b_scale_band_stability_matrix,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_scale_band_stability_matrix.csv,91b2f68db03720332d452a41017e2e0f452836ce5509f41747a96224a754754e,36,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080b_validation_groups,outputs/comparisons/obs080b_stability_core_scale_band_sensitivity/obs080b_validation_groups.csv,35988264f8cf4789c9bcb7fb4883e16e65e10779fa445175abaff344032a2293,608,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080c_confusion_matrices,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_confusion_matrices.csv,a4c30cf08e2227458c4f2136f6332cb91372b30256d721b1f1a2b675e38ad33b,20160,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080c_contract_contrast_summary,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_contract_contrast_summary.csv,f6df8a1106b8294463d11800c8d3495f3d409758aca5a7d0f64523cc5721adb9,4,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080c_failures,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_failures.csv,7e2656ef095262c5b8980ecae84c5bb1dd568783b10e73783423d405cd54c5a3,0,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,0.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080c_feature_contract_manifest,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_manifest.csv,8a21e7ab2ed24f3a5b544b6f46e8aa60bd592558478085252a49a93b421e132d,263,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080c_feature_contract_predictions,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_predictions.csv,a09ca38d92a6d63a437e9402035a854190aa767447caee10b7c2a32ab3fe4c9a,96768,model|observation,model:model|observation:row_id,source_pointer|run_or_campaign|corpus_origin|contract|record,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080c_feature_contract_scheme_summary,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_scheme_summary.csv,6fa2e956ddcdefff111d01281dcb72b4b45288df374f2681b95f3141c35613e0,1536,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080c_feature_contract_scores,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_scores.csv,bb2c92c7c29577b1df5c5e2294dcd367b6cf2db876650478e35a41471e446724,3840,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080c_feature_contract_stability_matrix,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,ca22485f71d0754e5d7418e6b52c3f672257127eaca6936178327b37a10d7e54,48,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080c_input_manifest,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_input_manifest.csv,3b160b0b39abe1f9e69c81661b22aa0c74715040d13f6dc2d00ae77d0967aa69,1,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080c_pairwise_feature_contract_summary,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_pairwise_feature_contract_summary.csv,5c7a1ba44c08eac81ccbd0d9a0699a181a2003f98b6505af6a615977854f4ccb,36,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080c_permutation_scores,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_permutation_scores.csv,1ef86488bf320a83d327221c239ef7bfe6c97861a1fb10377066e9982ec85972,28800,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080c_permutation_summary,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_permutation_summary.csv,10891a1501c8def5c1668b191a7a453f1d32078850f9ef86f980fa9b90aa9ce4,144,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080c_validation_groups,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_validation_groups.csv,560ba31aaf954a58f7ad7010bca6b508a8e9a90e327d6b50356e4fb5d3d3c641,960,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_bootstrap_confusion_matrices,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_bootstrap_confusion_matrices.csv,fcd3e65a8323965e98e7faa83b8a21cd8b2918e163e99d3e10119debdca47167,250000,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_bootstrap_failures,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_bootstrap_failures.csv,a2b1eda0a6901114c575cc36061b9595b0dbb8c1d93d548e090abae6d79a0109,0,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,0.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_bootstrap_predictions,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_bootstrap_predictions.csv,9bfefe310d9bb0f4874cbc790e5663b89435998b5b5cce0354890de2d35b3b27,1,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_bootstrap_scores,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_bootstrap_scores.csv,f8c4938ad1d3fc1b0ab7db968cd0608eca22ccbcedd9289f36b41b7c687ab5f8,250000,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_bootstrap_summary,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_bootstrap_summary.csv,39762e5b3410d221566898d71eaaafc3601dd15db9e4920060f022e8bd46a6cb,576,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_core_vs_reference_summary,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_core_vs_reference_summary.csv,bb1cc4a79d4a7beaaef7e60b3e9c9dd3143136b21cd3ad63405cbb6153cb6db4,24,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_feature_contract_manifest,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_feature_contract_manifest.csv,f927eafec401d4aabc2934cc6d1ea366a428014cbfd0b3458bbee38fc16ae940,139,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_input_manifest,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_input_manifest.csv,0c50773ba9e4e8f1452a07c1e04e3b18a85d1eccb016246f81a1e02490adc2c2,1,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_resampling_manifest,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_resampling_manifest.csv,a77a971698ecc045a4d4dd1b141064378a6f1abeb50cb15f3411a9ed0d365ea6,6,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_structural_stability_matrix,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,b22a0d04bf8717ffe9175211a189463024e284801bdd5c278eee795979b0ab72,144,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_bootstrap_confusion_matrices__2,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity_smoke/obs080d_bootstrap_confusion_matrices.csv,0f62a57e809be42ea569f39168a49b8f80655109bf6b06b40e36f88feb1831d2,75600,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_bootstrap_failures__2,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity_smoke/obs080d_bootstrap_failures.csv,a2b1eda0a6901114c575cc36061b9595b0dbb8c1d93d548e090abae6d79a0109,0,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,0.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_bootstrap_predictions__2,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity_smoke/obs080d_bootstrap_predictions.csv,9bfefe310d9bb0f4874cbc790e5663b89435998b5b5cce0354890de2d35b3b27,1,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_bootstrap_scores__2,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity_smoke/obs080d_bootstrap_scores.csv,c21dd06543bb6361e2c316ec10befaa28c7d6772e28297f049c08e11f7dd933f,14400,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_bootstrap_summary__2,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity_smoke/obs080d_bootstrap_summary.csv,0c8425614ccb16bfe0280d45eb6af9acd8217e1839c74b93de84a9ae131505a1,576,model,model:model,source_pointer|run_or_campaign|corpus_origin|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_core_vs_reference_summary__2,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity_smoke/obs080d_core_vs_reference_summary.csv,ee8351724fab79d43d1f1c2086d04af81b3a3fe9ae26149d7b1315d29d857976,24,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_feature_contract_manifest__2,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity_smoke/obs080d_feature_contract_manifest.csv,f927eafec401d4aabc2934cc6d1ea366a428014cbfd0b3458bbee38fc16ae940,139,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_input_manifest__2,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity_smoke/obs080d_input_manifest.csv,0c50773ba9e4e8f1452a07c1e04e3b18a85d1eccb016246f81a1e02490adc2c2,1,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_resampling_manifest__2,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity_smoke/obs080d_resampling_manifest.csv,a77a971698ecc045a4d4dd1b141064378a6f1abeb50cb15f3411a9ed0d365ea6,6,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs080d_structural_stability_matrix__2,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity_smoke/obs080d_structural_stability_matrix.csv,b1f13500e2ebb79d2bfa8dedb11e429381c1188405eca9d49b7fbfff86388159,144,,,source_pointer|run_or_campaign|model|corpus_origin|contract|record|observation,0.0,artifact_hash_only_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__4,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_C0_instant_vs_Cp_v5/obs073_feature_table.csv,f877ad1b7d265f581d429b1be14c0594f1e16535067834c46250771dd759a2f0,200000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__5,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_Cp_vs_Cp2_v5/obs073_feature_table.csv,0868ec2ff6cfc98eaedbd0f244800b088caad0ecea74fbc879850369c719825f,200000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
obs073_feature_table__6,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_smoke/obs073_feature_table.csv,2e3e40b016f5e71aadc9f0a0b906867ec77b434c092eaa57c850c5ebf8ef7cf2,30000,corpus_origin,corpus_origin:corpus,source_pointer|run_or_campaign|model|contract|record|observation,1.0,partial_schema_provenance,True,candidate_source_manifest_ready,schema-level provenance only; scientific lineage equivalence remains to be audited
